,Tweets,Url,User,file,followersCount,likeCount,metionedUsers,retweetCount
35181,thought irony obvious around people didnt get looking comment meant say mint stuff LinkedIn get obvious irony see obvious scam,https://twitter.com/NFTethics/status/1489355064309436420,NFTethics,ethics,80846,103,,13
35190,still trying figure,https://twitter.com/NFTethics/status/1489341916101718026,NFTethics,ethics,80846,2,['HODLCEO'],0
35192,name say,https://twitter.com/NFTethics/status/1489341347500904448,NFTethics,ethics,80846,1,"['JosekiNFT', 'DoNOTMint']",0
35194,checked SuperFatApes cant make confirm found team member LinkedIn using exact name Tony Narcoleptic Jack Unhealthy Ewann Fearful Willy Clumsy Sometimes project positively surprise u ironic way course,https://twitter.com/NFTethics/status/1489340814941634576,NFTethics,ethics,80846,124,,21
35198,artist problem get paid figure make art look attractive enough people pay high mint price know founder mentioned sold supply item listed,https://twitter.com/NFTethics/status/1489338492899545095,NFTethics,ethics,80846,1,['voi_cu_tudor'],0
35213,Yes part larger problem insane,https://twitter.com/NFT_Awareness/status/1489320395568291845,NFT_Awareness,ethics,5079,1,"['WNTRjon', 'NFTethics']",0
35231,Dear Tyler sure using account person forgotten Thelilguys release defense statement soon,https://twitter.com/NFTethics/status/1489307030041116676,NFTethics,ethics,80846,115,"['TheFuryKiwi', 'electric_punks', 'PixelDAlliance']",21
35278,view publicly said liability holder high profile project weird conspiracy theory BAYC open worry someone else point reveals,https://twitter.com/NFTethics/status/1489287158603079680,NFTethics,ethics,80846,6,['_miketriumph_'],0
35288,founder serious NFT project launched successfully opinion dox liability project holder point come want control narrative,https://twitter.com/NFTethics/status/1489284408368676865,NFTethics,ethics,80846,206,,13
35289,reason founder want dox allows walk away project without reputational damage allows others dig past IRL NFT space find skeleton closet,https://twitter.com/NFTethics/status/1489284403473829896,NFTethics,ethics,80846,372,,72
35303,thread worth read many scam project advertised via Instagram fake follower paid accountscelebrities etc track record good complete rug project mint price,https://twitter.com/NFTethics/status/1489279976847331331,NFTethics,ethics,80846,285,,80
35311,website doesnt show founder tech project marketing advisor investor besides angel investor Medical doctor specialized pneumopediatrics real people behind project want name known,https://twitter.com/NFTethics/status/1489275493660696578,NFTethics,ethics,80846,4,['poekie_114'],0
35323,way unnecessary mention project FashionApe minting week avoidance doubt scam like MetaTribes,https://twitter.com/NFTethics/status/1489271303890681865,NFTethics,ethics,80846,125,,39
35330,Yes scam using botted twitter troll,https://twitter.com/NFTethics/status/1489269956642541575,NFTethics,ethics,80846,2,['sliguo1'],0
35334,likely scam tweet website Discord follower Twitter following anyone else cartel scammer avoid cost,https://twitter.com/NFTethics/status/1489268860700213252,NFTethics,ethics,80846,38,"['WarewaPain', 'TheMetaTribes']",3
35342,people asked u think LuckyLionClub spamscam NFT project discussed yesterday day promoted paid NFT influencers interested thing applies BoredGoats many others,https://twitter.com/NFTethics/status/1489266977340334087,NFTethics,ethics,80846,180,,35
35358,confronted said account hacked someone else didnt anything December kind soul already wrote thread Shame small minority make u le trustful,https://twitter.com/NFTethics/status/1489262985704968192,NFTethics,ethics,80846,57,['Zeneca_33'],3
35359,Never get deceived seemingly good gesture scammer twitter handle LurkingisNicer rugged project put Twitter profile donated k charity scammer someone recently,https://twitter.com/NFTethics/status/1489262982978699264,NFTethics,ethics,80846,138,['ElephantNFTS'],33
35372,Many people often able predict advance project help u build certainly founder undoxxed Less money upfront mean le incentive scam almost liquidity drain risk founder holder,https://twitter.com/NFTethics/status/1489257836857020424,NFTethics,ethics,80846,35,['0xQuit'],5
35405,simply agree mint project mint price ideally lower disincentive scammer go cash grab keep liquidity NFTETH ecosystem create innovation space eg performancebased contract,https://twitter.com/NFTethics/status/1489250333255557129,NFTethics,ethics,80846,593,,120
35515,large audience space moral responsibility work code ethic people best interest mind Transparency gtfo,https://twitter.com/betty_nft/status/1489098292323500032,betty_nft,ethics,86968,1704,,312
35662,legitimate collection show project well reputable immediately creates many copycat try benefit particular brand success seen Bored Apes Wolf Game etc etc,https://twitter.com/NFTethics/status/1489013285332606980,NFTethics,ethics,80846,506,"['MuriNFT', 'haustwts']",176
35670,Disclaimer already shown today lot scam project using similar kind image Metaverse cat bear pig picture show limited project much wider variety project copy legitimate one,https://twitter.com/NFTethics/status/1489010672239316994,NFTethics,ethics,80846,227,,19
35674,Lmao Russian dude,https://twitter.com/osf_nft/status/1489009541366878213,osf_nft,ethics,175358,22,['NFTethics'],0
35678,Last least indication scam project generating lot money via mint via fake collection using Discord message even moderator asking seed phrase read thread protect,https://twitter.com/NFTethics/status/1489008966474547201,NFTethics,ethics,80846,74,,19
35715,general warning everyone become clear scammer entered NFT space industrial scale anon team churn project project similar stolen art paid InstagramTwitter shill high mint price etc wont stop,https://twitter.com/NFTethics/status/1489004382683336708,NFTethics,ethics,80846,3386,,1375
35723,Someone see HypeFriends HF using year old art asks artist Yes designer say ask tell HF stole art HF quickly deletes tweet turn story around left u week ago Red Flag,https://twitter.com/NFTethics/status/1488999423275376645,NFTethics,ethics,80846,286,['Lomax71809176'],82
35776,update situation LarvaLabs admitted made mistake stupid thing take action IP created preceded Decentralization meet centralization Courtesy,https://twitter.com/NFTethics/status/1488960875339960322,NFTethics,ethics,80846,92,['Loopifyyy'],17
35841,ETH invest generally far better spread risk investing amount undervalued older project one new project minting price higher ETH plus gas war Thats worse gambling,https://twitter.com/NFTethics/status/1488909081045880841,NFTethics,ethics,80846,518,,74
35853,Fact unconfirmed rumor might become inconvenient truth,https://twitter.com/NFTethics/status/1488900216669544452,NFTethics,ethics,80846,2,"['JoeBGrech', 'TheSandboxGame']",0
35858,Please stick fact affiliation CryptoPunks andor V Punks example mentioned either free mint allowing new people NFT space see mint normal,https://twitter.com/NFTethics/status/1488894687624712194,NFTethics,ethics,80846,3,"['MikeMcDonald89', 'aradtski', 'soldthebottom']",0
35892,unconfirmed rumor Facebook acquire look like regulation coming sooner later space,https://twitter.com/NFTethics/status/1488881642005536773,NFTethics,ethics,80846,249,['TheSandboxGame'],67
35903,Imagine anyone world forward email spam folder asks whether email legit exactly inbox look like Lots new people space aware lot bad actor joined NFT space well,https://twitter.com/NFTethics/status/1488877339295559681,NFTethics,ethics,80846,134,,14
35923,course never responded count people active Instagram ban anyone call Minting day finish line project sad naive people pay big price entering NFT space,https://twitter.com/NFTethics/status/1488872210039255040,NFTethics,ethics,80846,310,['hypebearsclub'],87
35934,let thats saying copyright issue happen physical toy brand mint team suspicious,https://twitter.com/rugpullfinder/status/1488861358129090561,rugpullfinder,ethics,62324,4,"['baccapaglierina', 'NFTethics']",0
35941,Many currently established NFT project freecheap mint CryptoPunks Cyberkongz CoolCats Anonymice Bears Deluxe OnChain Monkey le ETH BAYC ETH reason obvious project driven money visionroadmap mind,https://twitter.com/NFTethics/status/1488856907469176832,NFTethics,ethics,80846,672,,140
35983,Two obvious cash grab minting today PiggyBankers BigCats ETH respectively huge Discords Marvel artist course anon team never justification ask million USD upfront later,https://twitter.com/NFTethics/status/1488820982638915591,NFTethics,ethics,80846,1330,,427
35989,tweet project another one minting today soon,https://twitter.com/NFTethics/status/1488810756837675010,NFTethics,ethics,80846,36,,1
36113,owner Twitter account confirmed account compromised currently doesnt access contacted Twitter Jpegenthusiast indeed like transfer asset different wallet one time,https://twitter.com/NFTethics/status/1488626080902696961,NFTethics,ethics,80846,2,,1
36145,Twitter account old TheRickk Jpegenthusiast tweet prior Nov account compromised Check older tweet MAYC mentioned founder profile doesnt roadmap,https://twitter.com/NFTethics/status/1488611490630451206,NFTethics,ethics,80846,38,,2
36148,Twitter account old TheRickk Jpegenthusiast tweet prior Nov account compromised Check older tweet attorney MAYC mentioned founder profile doesnt,https://twitter.com/NFTethics/status/1488610621285408779,NFTethics,ethics,80846,84,['GravityShmavity'],5
36170,roadmap except picture Good luck USD per mint,https://twitter.com/NFTethics/status/1488601142804328454,NFTethics,ethics,80846,6,"['CF2380', '0xQuit']",0
36219,tomorrow HypeBearsClub mint would net team profit ETH million team consisting anon suspicious Twitter account including one compromised account attorney could possibly go wrong,https://twitter.com/NFTethics/status/1488590060522033152,NFTethics,ethics,80846,1722,,553
36228,represent reflect lot wrong within space worrying thing even seem understand calling people idiotic irony,https://twitter.com/NFTethics/status/1488541990761504773,NFTethics,ethics,80846,124,"['Bitboy_Crypto', 'Pluto_Alliance']",1
36229,represent reflect lot wrong within space worrying thing even seem understand calling people idiotic irony,https://twitter.com/NFTethics/status/1488540942848172037,NFTethics,ethics,80846,126,,12
36235,Dear see tweeting lot others people scam scammyshady project behavior think employer million people manage pensionshealth benefit would impressed,https://twitter.com/NFTethics/status/1488522841519763465,NFTethics,ethics,80846,97,['wizardofsoho'],8
36244,example team member project minting tomorrow using Twitter account attorney confirmed locked account tweet relationship Another example actress whose account restored,https://twitter.com/NFTethics/status/1488503322852134912,NFTethics,ethics,80846,97,,17
